Instance,Terminal,Layer,X location,Y location,Voltage
_10475_,VGND,li1,332.3500,125.1200,0.000138
_10474_,VGND,li1,42.0900,451.5200,0.000185
_10473_,VGND,li1,54.0500,315.5200,0.000212
_10472_,VGND,li1,397.6700,125.1200,0.000329
_10471_,VGND,li1,265.6500,353.6000,0.000196
_10470_,VGND,li1,128.1100,272.0000,0.000305
_10469_,VGND,li1,313.4900,391.6800,0.000116
_10468_,VGND,li1,46.6900,397.1200,0.000264
_10467_,VGND,li1,62.3300,239.3600,0.000171
_10466_,VGND,li1,248.1700,380.8000,0.000259
_10465_,VGND,li1,44.8500,92.4800,0.000238
_10464_,VGND,li1,399.5100,92.4800,0.000920
_10463_,VGND,li1,149.7300,418.8800,0.000266
_10462_,VGND,li1,59.5700,282.8800,0.000183
_10461_,VGND,li1,239.8900,108.8000,0.000129
_10460_,VGND,li1,102.3500,103.3600,0.000329
_10459_,VGND,li1,305.2100,168.6400,0.000149
_10458_,VGND,li1,376.0500,206.7200,0.000159
_10457_,VGND,li1,196.6500,261.1200,0.000388
_10456_,VGND,li1,187.9100,239.3600,0.000119
_10455_,VGND,li1,183.3100,239.3600,0.000100
_10454_,VGND,li1,183.7700,250.2400,0.000178
_10453_,VGND,li1,175.4900,250.2400,0.000151
_10452_,VGND,li1,170.8900,250.2400,0.000170
_10451_,VGND,li1,170.4300,239.3600,0.000106
_10450_,VGND,li1,163.5300,244.8000,0.000264
_10449_,VGND,li1,432.1700,103.3600,0.000235
_10448_,VGND,li1,342.0100,473.2800,0.000153
_10447_,VGND,li1,388.9300,38.0800,0.000210
_10446_,VGND,li1,311.6500,462.4000,0.000207
_10445_,VGND,li1,102.8100,348.1600,0.000168
_10444_,VGND,li1,407.3300,32.6400,0.000476
_10443_,VGND,li1,255.5300,87.0400,0.000516
_10442_,VGND,li1,75.6700,190.4000,0.000605
_10441_,VGND,li1,85.3300,223.0400,0.000409
_10440_,VGND,li1,283.1300,38.0800,0.000312
_10439_,VGND,li1,92.6900,141.4400,0.000149
_10438_,VGND,li1,342.9300,38.0800,0.000114
_10437_,VGND,li1,73.8300,108.8000,0.000314
_10436_,VGND,li1,194.8100,97.9200,0.000134
_10435_,VGND,li1,98.2100,364.4800,0.000415
_10434_,VGND,li1,151.5700,456.9600,0.000210
_10433_,VGND,li1,203.0900,473.2800,0.000177
_10432_,VGND,li1,123.9700,119.6800,0.000235
_10431_,VGND,li1,152.9500,217.6000,0.000295
_10430_,VGND,li1,232.9900,467.8400,0.000374
_10429_,VGND,li1,138.6900,304.6400,0.000302
_10428_,VGND,li1,214.1300,424.3200,0.000260
_10427_,VGND,li1,169.0500,43.5200,0.000128
_10426_,VGND,li1,367.3100,467.8400,0.000285
_10425_,VGND,li1,228.8500,146.8800,0.000326
_10424_,VGND,li1,188.3700,456.9600,0.000161
_10423_,VGND,li1,303.8300,38.0800,0.000223
_10422_,VGND,li1,273.0100,451.5200,0.000237
_10421_,VGND,li1,175.4900,27.2000,0.000154
_10420_,VGND,li1,85.3300,152.3200,0.000435
_10419_,VGND,li1,162.6100,435.2000,0.000238
_10418_,VGND,li1,149.7300,32.6400,0.000346
_10417_,VGND,li1,136.8500,326.4000,0.000337
_10416_,VGND,li1,111.0900,473.2800,0.000119
_10415_,VGND,li1,126.7300,359.0400,0.000361
_10414_,VGND,li1,229.3100,228.4800,0.000136
_10413_,VGND,li1,267.9500,108.8000,0.000121
_10412_,VGND,li1,204.9300,48.9600,0.000138
_10411_,VGND,li1,86.7100,32.6400,0.000338
_10410_,VGND,li1,201.2500,359.0400,0.000134
_10409_,VGND,li1,434.0100,65.2800,0.000246
_10408_,VGND,li1,157.5500,190.4000,0.000372
_10407_,VGND,li1,302.4500,163.2000,0.000270
_10406_,VGND,li1,387.0900,467.8400,0.000356
_10405_,VGND,li1,72.4500,473.2800,0.000120
_10404_,VGND,li1,93.1500,255.6800,0.000215
_10403_,VGND,li1,228.8500,38.0800,0.000331
_10402_,VGND,li1,317.1700,43.5200,0.000110
_10401_,VGND,li1,72.4500,446.0800,0.000329
_10400_,VGND,li1,85.3300,310.0800,0.000386
_10399_,VGND,li1,450.1100,38.0800,0.000159
_10398_,VGND,li1,258.7500,402.5600,0.000481
_10397_,VGND,li1,169.5100,293.7600,0.000173
_10396_,VGND,li1,296.4700,467.8400,0.000310
_10395_,VGND,li1,75.6700,408.0000,0.000250
_10394_,VGND,li1,131.3300,233.9200,0.000164
_10393_,VGND,li1,252.7700,446.0800,0.000286
_10392_,VGND,li1,72.4500,48.9600,0.000185
_10391_,VGND,li1,476.3300,32.6400,0.000170
_10390_,VGND,li1,128.5700,451.5200,0.000265
_10389_,VGND,li1,154.7900,282.8800,0.000195
_10388_,VGND,li1,251.3900,32.6400,0.000492
_10387_,VGND,li1,111.0900,32.6400,0.000370
_10386_,VGND,li1,334.1900,195.8400,0.000163
_10385_,VGND,li1,181.4700,266.5600,0.000099
_10384_,VGND,li1,190.6700,250.2400,0.000232
_10383_,VGND,li1,167.2100,261.1200,0.000175
_10382_,VGND,li1,177.3300,266.5600,0.000082
_10381_,VGND,li1,201.2500,261.1200,0.000463
_10380_,VGND,li1,189.7500,266.5600,0.000144
_10379_,VGND,li1,188.8300,261.1200,0.000297
_10378_,VGND,li1,171.3500,261.1200,0.000169
_10377_,VGND,li1,366.8500,233.9200,0.000256
_10376_,VGND,li1,462.5300,239.3600,0.000166
_10375_,VGND,li1,394.4500,359.0400,0.000201
_10374_,VGND,li1,463.9100,228.4800,0.000178
_10373_,VGND,li1,394.4500,310.0800,0.000165
_10372_,VGND,li1,370.5300,233.9200,0.000276
_10371_,VGND,li1,369.1500,337.2800,0.000238
_10370_,VGND,li1,440.4500,244.8000,0.000159
_10369_,VGND,li1,370.5300,369.9200,0.000167
_10368_,VGND,li1,443.2100,337.2800,0.000194
_10367_,VGND,li1,381.5700,288.3200,0.000211
_10366_,VGND,li1,355.8100,228.4800,0.000107
_10365_,VGND,li1,463.4500,359.0400,0.000153
_10364_,VGND,li1,393.9900,272.0000,0.000239
_10363_,VGND,li1,356.7300,288.3200,0.000154
_10362_,VGND,li1,355.8100,369.9200,0.000162
_10361_,VGND,li1,402.7300,348.1600,0.000275
_10360_,VGND,li1,460.6900,348.1600,0.000163
_10359_,VGND,li1,415.6100,353.6000,0.000340
_10358_,VGND,li1,420.2100,250.2400,0.000323
_10357_,VGND,li1,458.8500,369.9200,0.000167
_10356_,VGND,li1,433.0900,228.4800,0.000212
_10355_,VGND,li1,389.8500,239.3600,0.000285
_10354_,VGND,li1,355.8100,250.2400,0.000280
_10353_,VGND,li1,362.2500,261.1200,0.000178
_10352_,VGND,li1,368.6900,353.6000,0.000249
_10351_,VGND,li1,445.9700,179.5200,0.000214
_10350_,VGND,li1,371.4500,402.5600,0.000215
_10349_,VGND,li1,440.9100,168.6400,0.000309
_10348_,VGND,li1,388.9300,320.9600,0.000531
_10347_,VGND,li1,307.9700,217.6000,0.000262
_10346_,VGND,li1,310.2700,337.2800,0.000322
_10345_,VGND,li1,437.6900,255.6800,0.000357
_10344_,VGND,li1,347.9900,402.5600,0.000198
_10343_,VGND,li1,422.9700,310.0800,0.000176
_10342_,VGND,li1,336.0300,288.3200,0.000078
_10341_,VGND,li1,308.8900,212.1600,0.000220
_10340_,VGND,li1,447.3500,397.1200,0.000423
_10339_,VGND,li1,376.5100,272.0000,0.000207
_10338_,VGND,li1,311.6500,304.6400,0.000271
_10337_,VGND,li1,306.5900,375.3600,0.000261
_10336_,VGND,li1,381.5700,353.6000,0.000285
_10335_,VGND,li1,440.4500,369.9200,0.000178
_10334_,VGND,li1,410.0900,391.6800,0.000177
_10333_,VGND,li1,407.3300,233.9200,0.000392
_10332_,VGND,li1,433.0900,397.1200,0.000489
_10331_,VGND,li1,428.4900,174.0800,0.000115
_10330_,VGND,li1,414.6900,168.6400,0.000395
_10329_,VGND,li1,306.5900,261.1200,0.000487
_10328_,VGND,li1,317.1700,272.0000,0.000137
_10327_,VGND,li1,311.1900,342.7200,0.000274
_10326_,VGND,li1,432.1700,125.1200,0.000249
_10325_,VGND,li1,341.0900,500.4800,0.000112
_10324_,VGND,li1,376.5100,43.5200,0.000178
_10323_,VGND,li1,325.4500,473.2800,0.000140
_10322_,VGND,li1,123.9700,337.2800,0.000330
_10321_,VGND,li1,420.2100,54.4000,0.000142
_10320_,VGND,li1,247.2500,168.6400,0.000199
_10319_,VGND,li1,107.8700,184.9600,0.000341
_10318_,VGND,li1,100.9700,228.4800,0.000120
_10317_,VGND,li1,275.7700,59.8400,0.000415
_10316_,VGND,li1,111.0900,136.0000,0.000304
_10315_,VGND,li1,351.2100,48.9600,0.000174
_10314_,VGND,li1,94.9900,119.6800,0.000249
_10313_,VGND,li1,196.1900,157.7600,0.000291
_10312_,VGND,li1,112.0100,369.9200,0.000179
_10311_,VGND,li1,149.7300,484.1600,0.000126
_10310_,VGND,li1,204.4700,489.6000,0.000338
_10309_,VGND,li1,150.6500,141.4400,0.000110
_10308_,VGND,li1,156.6300,228.4800,0.000109
_10307_,VGND,li1,227.0100,495.0400,0.000300
_10306_,VGND,li1,129.0300,310.0800,0.000360
_10305_,VGND,li1,203.5500,440.6400,0.000171
_10304_,VGND,li1,169.0500,76.1600,0.000123
_10303_,VGND,li1,365.0100,495.0400,0.000176
_10302_,VGND,li1,218.7300,157.7600,0.000436
_10301_,VGND,li1,185.6100,489.6000,0.000210
_10300_,VGND,li1,312.5700,48.9600,0.000135
_10299_,VGND,li1,273.9300,489.6000,0.000340
_10298_,VGND,li1,182.3900,65.2800,0.000106
_10297_,VGND,li1,106.4900,152.3200,0.000443
_10296_,VGND,li1,163.0700,489.6000,0.000237
_10295_,VGND,li1,141.4500,48.9600,0.000199
_10294_,VGND,li1,158.0100,320.9600,0.000233
_10293_,VGND,li1,111.0900,495.0400,0.000428
_10292_,VGND,li1,154.3300,359.0400,0.000235
_10291_,VGND,li1,220.1100,233.9200,0.000207
_10290_,VGND,li1,271.1700,125.1200,0.000305
_10289_,VGND,li1,201.2500,76.1600,0.000180
_10288_,VGND,li1,100.0500,54.4000,0.000209
_10287_,VGND,li1,201.2500,391.6800,0.000157
_10286_,VGND,li1,445.9700,92.4800,0.000732
_10285_,VGND,li1,171.3500,190.4000,0.000252
_10284_,VGND,li1,291.8700,146.8800,0.000285
_10283_,VGND,li1,394.4500,495.0400,0.000163
_10282_,VGND,li1,87.6300,489.6000,0.000260
_10281_,VGND,li1,115.2300,261.1200,0.000224
_10280_,VGND,li1,228.8500,54.4000,0.000164
_10279_,VGND,li1,328.6700,59.8400,0.000172
_10278_,VGND,li1,89.4700,456.9600,0.000250
_10277_,VGND,li1,100.5100,320.9600,0.000493
_10276_,VGND,li1,455.1700,70.7200,0.000137
_10275_,VGND,li1,252.7700,429.7600,0.000455
_10274_,VGND,li1,188.8300,288.3200,0.000107
_10273_,VGND,li1,291.4100,495.0400,0.000356
_10272_,VGND,li1,105.5700,402.5600,0.000447
_10271_,VGND,li1,112.0100,228.4800,0.000128
_10270_,VGND,li1,251.8500,489.6000,0.000392
_10269_,VGND,li1,89.9300,43.5200,0.000257
_10268_,VGND,li1,475.8700,48.9600,0.000118
_10267_,VGND,li1,130.8700,500.4800,0.000120
_10266_,VGND,li1,140.5300,261.1200,0.000207
_10265_,VGND,li1,252.7700,54.4000,0.000173
_10264_,VGND,li1,123.9700,48.9600,0.000227
_10263_,VGND,li1,350.2900,184.9600,0.000231
_10262_,VGND,li1,448.7300,184.9600,0.000261
_10261_,VGND,li1,374.6700,397.1200,0.000463
_10260_,VGND,li1,436.7700,168.6400,0.000320
_10259_,VGND,li1,384.3300,326.4000,0.000267
_10258_,VGND,li1,307.0500,223.0400,0.000254
_10257_,VGND,li1,312.5700,331.8400,0.000318
_10256_,VGND,li1,433.0900,255.6800,0.000377
_10255_,VGND,li1,345.6900,397.1200,0.000281
_10254_,VGND,li1,426.6500,315.5200,0.000367
_10253_,VGND,li1,331.8900,288.3200,0.000069
_10252_,VGND,li1,304.7500,212.1600,0.000232
_10251_,VGND,li1,443.2100,397.1200,0.000444
_10250_,VGND,li1,371.9100,272.0000,0.000200
_10249_,VGND,li1,307.5100,304.6400,0.000285
_10248_,VGND,li1,309.8100,375.3600,0.000243
_10247_,VGND,li1,376.5100,353.6000,0.000272
_10246_,VGND,li1,436.3100,369.9200,0.000179
_10245_,VGND,li1,413.3100,397.1200,0.000555
_10244_,VGND,li1,406.4100,239.3600,0.000292
_10243_,VGND,li1,426.6500,402.5600,0.000227
_10242_,VGND,li1,424.3500,174.0800,0.000117
_10241_,VGND,li1,408.2500,174.0800,0.000129
_10240_,VGND,li1,305.6700,255.6800,0.000154
_10239_,VGND,li1,309.3500,272.0000,0.000164
_10238_,VGND,li1,309.8100,348.1600,0.000240
_10237_,VGND,li1,355.3500,125.1200,0.000290
_10236_,VGND,li1,319.4700,446.0800,0.000187
_10235_,VGND,li1,394.4500,108.8000,0.000190
_10234_,VGND,li1,290.0300,446.0800,0.000270
_10233_,VGND,li1,60.4900,337.2800,0.000204
_10232_,VGND,li1,352.5900,92.4800,0.000604
_10231_,VGND,li1,269.7900,201.2800,0.000178
_10230_,VGND,li1,42.5500,174.0800,0.000090
_10229_,VGND,li1,47.1500,201.2800,0.000163
_10228_,VGND,li1,292.7900,108.8000,0.000107
_10227_,VGND,li1,42.0900,141.4400,0.000089
_10226_,VGND,li1,332.8100,103.3600,0.000104
_10225_,VGND,li1,41.1700,119.6800,0.000117
_10224_,VGND,li1,201.2500,206.7200,0.000184
_10223_,VGND,li1,51.7500,380.8000,0.000199
_10222_,VGND,li1,137.3100,386.2400,0.000191
_10221_,VGND,li1,188.3700,331.8400,0.000282
_10220_,VGND,li1,143.7500,168.6400,0.000110
_10219_,VGND,li1,132.2500,195.8400,0.000351
_10218_,VGND,li1,222.4100,446.0800,0.000246
_10217_,VGND,li1,78.4300,293.7600,0.000240
_10216_,VGND,li1,227.9300,364.4800,0.000462
_10215_,VGND,li1,175.4900,103.3600,0.000173
_10214_,VGND,li1,345.6900,446.0800,0.000247
_10213_,VGND,li1,205.3900,195.8400,0.000357
_10212_,VGND,li1,176.8700,435.2000,0.000196
_10211_,VGND,li1,306.1300,92.4800,0.000438
_10210_,VGND,li1,278.0700,451.5200,0.000231
_10209_,VGND,li1,169.5100,163.2000,0.000179
_10208_,VGND,li1,42.0900,152.3200,0.000237
_10207_,VGND,li1,151.1100,397.1200,0.000301
_10206_,VGND,li1,128.5700,97.9200,0.000192
_10205_,VGND,li1,173.6500,315.5200,0.000153
_10204_,VGND,li1,100.5100,440.6400,0.000092
_10203_,VGND,li1,52.2100,359.0400,0.000231
_10202_,VGND,li1,196.6500,244.8000,0.000232
_10201_,VGND,li1,278.9900,179.5200,0.000371
_10200_,VGND,li1,194.8100,141.4400,0.000109
_10199_,VGND,li1,61.8700,92.4800,0.000344
_10198_,VGND,li1,201.2500,331.8400,0.000384
_10197_,VGND,li1,394.4500,146.8800,0.000211
_10196_,VGND,li1,116.1500,190.4000,0.000620
_10195_,VGND,li1,310.2700,163.2000,0.000225
_10194_,VGND,li1,368.2300,446.0800,0.000357
_10193_,VGND,li1,54.9700,424.3200,0.000297
_10192_,VGND,li1,59.5700,272.0000,0.000253
_10191_,VGND,li1,214.1300,97.9200,0.000201
_10190_,VGND,li1,328.2100,125.1200,0.000164
_10189_,VGND,li1,44.3900,446.0800,0.000193
_10188_,VGND,li1,47.6100,310.0800,0.000239
_10187_,VGND,li1,394.4500,119.6800,0.000321
_10186_,VGND,li1,260.5900,353.6000,0.000201
_10185_,VGND,li1,123.9700,272.0000,0.000312
_10184_,VGND,li1,310.2700,380.8000,0.000160
_10183_,VGND,li1,51.2900,397.1200,0.000304
_10182_,VGND,li1,66.9300,233.9200,0.000170
_10181_,VGND,li1,243.5700,386.2400,0.000234
_10180_,VGND,li1,48.9900,92.4800,0.000267
_10179_,VGND,li1,394.4500,87.0400,0.000293
_10178_,VGND,li1,145.1300,424.3200,0.000317
_10177_,VGND,li1,56.8100,282.8800,0.000174
_10176_,VGND,li1,237.1300,108.8000,0.000129
_10175_,VGND,li1,102.8100,103.3600,0.000329
_10174_,VGND,li1,299.6900,174.0800,0.000174
_10173_,VGND,li1,374.6700,206.7200,0.000158
_10172_,VGND,li1,358.5700,130.5600,0.000222
_10171_,VGND,li1,330.9700,446.0800,0.000137
_10170_,VGND,li1,407.3300,114.2400,0.000130
_10169_,VGND,li1,304.2900,451.5200,0.000203
_10168_,VGND,li1,71.0700,342.7200,0.000246
_10167_,VGND,li1,358.1100,92.4800,0.000668
_10166_,VGND,li1,260.5900,201.2800,0.000188
_10165_,VGND,li1,48.0700,179.5200,0.000237
_10164_,VGND,li1,59.5700,212.1600,0.000168
_10163_,VGND,li1,304.2900,103.3600,0.000279
_10162_,VGND,li1,65.0900,141.4400,0.000135
_10161_,VGND,li1,342.9300,103.3600,0.000135
_10160_,VGND,li1,53.1300,114.2400,0.000145
_10159_,VGND,li1,199.4100,195.8400,0.000321
_10158_,VGND,li1,58.1900,386.2400,0.000184
_10157_,VGND,li1,149.7300,386.2400,0.000159
_10156_,VGND,li1,181.9300,342.7200,0.000118
_10155_,VGND,li1,153.8700,163.2000,0.000258
_10154_,VGND,li1,132.2500,206.7200,0.000179
_10153_,VGND,li1,239.8900,446.0800,0.000270
_10152_,VGND,li1,85.3300,299.2000,0.000238
_10151_,VGND,li1,232.5300,380.8000,0.000245
_10150_,VGND,li1,170.4300,97.9200,0.000102
_10149_,VGND,li1,355.8100,440.6400,0.000097
_10148_,VGND,li1,214.1300,206.7200,0.000231
_10147_,VGND,li1,188.3700,429.7600,0.000185
_10146_,VGND,li1,317.1700,92.4800,0.000401
_10145_,VGND,li1,279.4500,440.6400,0.000146
_10144_,VGND,li1,170.4300,157.7600,0.000166
_10143_,VGND,li1,55.4300,152.3200,0.000331
_10142_,VGND,li1,169.9700,397.1200,0.000223
_10141_,VGND,li1,147.8900,103.3600,0.000316
_10140_,VGND,li1,188.3700,320.9600,0.000129
_10139_,VGND,li1,105.5700,446.0800,0.000384
_10138_,VGND,li1,68.7700,359.0400,0.000307
_10137_,VGND,li1,208.6100,239.3600,0.000207
_10136_,VGND,li1,267.4900,179.5200,0.000416
_10135_,VGND,li1,211.8300,141.4400,0.000150
_10134_,VGND,li1,79.8100,87.0400,0.000490
_10133_,VGND,li1,218.2700,326.4000,0.000212
_10132_,VGND,li1,404.1100,152.3200,0.000210
_10131_,VGND,li1,121.6700,184.9600,0.000319
_10130_,VGND,li1,318.5500,163.2000,0.000183
_10129_,VGND,li1,381.5700,440.6400,0.000138
_10128_,VGND,li1,67.3900,424.3200,0.000391
_10127_,VGND,li1,66.9300,266.5600,0.000162
_10126_,VGND,li1,219.1900,97.9200,0.000214
_10125_,VGND,li1,331.4300,125.1200,0.000138
_10124_,VGND,li1,48.9900,446.0800,0.000220
_10123_,VGND,li1,59.5700,315.5200,0.000224
_10122_,VGND,li1,407.3300,130.5600,0.000379
_10121_,VGND,li1,267.0300,364.4800,0.000494
_10120_,VGND,li1,135.4700,277.4400,0.000275
_10119_,VGND,li1,318.0900,391.6800,0.000107
_10118_,VGND,li1,64.6300,397.1200,0.000341
_10117_,VGND,li1,70.6100,244.8000,0.000466
_10116_,VGND,li1,248.1700,386.2400,0.000242
_10115_,VGND,li1,50.3700,87.0400,0.000318
_10114_,VGND,li1,413.3100,87.0400,0.000294
_10113_,VGND,li1,140.0700,429.7600,0.000307
_10112_,VGND,li1,72.4500,282.8800,0.000217
_10111_,VGND,li1,244.9500,108.8000,0.000129
_10110_,VGND,li1,108.3300,108.8000,0.000371
_10109_,VGND,li1,311.6500,174.0800,0.000146
_10108_,VGND,li1,408.7100,217.6000,0.000216
_10107_,VGND,li1,490.1300,146.8800,0.000050
_10106_,VGND,li1,415.1500,462.4000,0.000286
_10105_,VGND,li1,486.9100,81.6000,0.000033
_10104_,VGND,li1,301.9900,315.5200,0.000223
_10103_,VGND,li1,278.5300,228.4800,0.000110
_10102_,VGND,li1,284.9700,342.7200,0.000370
_10101_,VGND,li1,491.5100,190.4000,0.000068
_10100_,VGND,li1,441.3700,435.2000,0.000386
_10099_,VGND,li1,485.5300,424.3200,0.000103
_10098_,VGND,li1,278.5300,288.3200,0.000178
_10097_,VGND,li1,298.7700,217.6000,0.000292
_10096_,VGND,li1,485.9900,467.8400,0.000110
_10095_,VGND,li1,295.0900,272.0000,0.000194
_10094_,VGND,li1,232.5300,282.8800,0.000539
_10093_,VGND,li1,290.4900,364.4800,0.000450
_10092_,VGND,li1,426.1900,413.4400,0.000554
_10091_,VGND,li1,491.0500,402.5600,0.000080
_10090_,VGND,li1,479.0900,484.1600,0.000040
_10089_,VGND,li1,484.6100,130.5600,0.000105
_10088_,VGND,li1,483.6900,451.5200,0.000046
_10087_,VGND,li1,484.6100,114.2400,0.000026
_10086_,VGND,li1,445.9700,157.7600,0.000439
_10085_,VGND,li1,244.0300,272.0000,0.000251
_10084_,VGND,li1,265.6500,250.2400,0.000408
_10083_,VGND,li1,242.6500,326.4000,0.000247
_10082_,VGND,li1,452.8700,179.5200,0.000194
_10081_,VGND,li1,381.5700,391.6800,0.000162
_10080_,VGND,li1,437.6900,184.9600,0.000276
_10079_,VGND,li1,389.8500,320.9600,0.000531
_10078_,VGND,li1,318.0900,233.9200,0.000163
_10077_,VGND,li1,318.5500,337.2800,0.000253
_10076_,VGND,li1,440.4500,261.1200,0.000152
_10075_,VGND,li1,355.8100,391.6800,0.000116
_10074_,VGND,li1,431.7100,320.9600,0.000540
_10073_,VGND,li1,342.9300,288.3200,0.000109
_10072_,VGND,li1,317.1700,206.7200,0.000181
_10071_,VGND,li1,451.9500,391.6800,0.000124
_10070_,VGND,li1,381.5700,272.0000,0.000216
_10069_,VGND,li1,317.1700,299.2000,0.000132
_10068_,VGND,li1,312.5700,369.9200,0.000175
_10067_,VGND,li1,385.7100,353.6000,0.000294
_10066_,VGND,li1,442.2900,348.1600,0.000214
_10065_,VGND,li1,420.2100,397.1200,0.000537
_10064_,VGND,li1,415.1500,244.8000,0.000179
_10063_,VGND,li1,437.2300,397.1200,0.000470
_10062_,VGND,li1,425.7300,184.9600,0.000281
_10061_,VGND,li1,414.2300,184.9600,0.000283
_10060_,VGND,li1,317.1700,255.6800,0.000129
_10059_,VGND,li1,322.2300,272.0000,0.000123
_10058_,VGND,li1,319.0100,342.7200,0.000236
_10057_,VGND,li1,423.8900,119.6800,0.000328
_10056_,VGND,li1,335.5700,489.6000,0.000100
_10055_,VGND,li1,396.7500,59.8400,0.000479
_10054_,VGND,li1,317.1700,495.0400,0.000247
_10053_,VGND,li1,106.9500,331.8400,0.000297
_10052_,VGND,li1,407.3300,59.8400,0.000488
_10051_,VGND,li1,242.6500,146.8800,0.000366
_10050_,VGND,li1,93.1500,201.2800,0.000234
_10049_,VGND,li1,92.6900,212.1600,0.000252
_10048_,VGND,li1,265.6500,70.7200,0.000350
_10047_,VGND,li1,98.2100,119.6800,0.000250
_10046_,VGND,li1,346.1500,59.8400,0.000238
_10045_,VGND,li1,86.2500,97.9200,0.000182
_10044_,VGND,li1,188.3700,136.0000,0.000135
_10043_,VGND,li1,102.3500,380.8000,0.000276
_10042_,VGND,li1,142.8300,473.2800,0.000105
_10041_,VGND,li1,190.2100,484.1600,0.000089
_10040_,VGND,li1,123.9700,136.0000,0.000300
_10039_,VGND,li1,150.6500,239.3600,0.000167
_10038_,VGND,li1,216.8900,478.7200,0.000139
_10037_,VGND,li1,111.0900,304.6400,0.000292
_10036_,VGND,li1,209.0700,451.5200,0.000197
_10035_,VGND,li1,159.3900,59.8400,0.000291
_10034_,VGND,li1,355.8100,478.7200,0.000055
_10033_,VGND,li1,214.1300,168.6400,0.000166
_10032_,VGND,li1,175.4900,467.8400,0.000166
_10031_,VGND,li1,285.8900,65.2800,0.000345
_10030_,VGND,li1,262.8900,478.7200,0.000159
_10029_,VGND,li1,175.9500,76.1600,0.000106
_10028_,VGND,li1,103.2700,168.6400,0.000154
_10027_,VGND,li1,159.8500,462.4000,0.000140
_10026_,VGND,li1,135.9300,59.8400,0.000353
_10025_,VGND,li1,152.9500,299.2000,0.000159
_10024_,VGND,li1,100.0500,484.1600,0.000165
_10023_,VGND,li1,144.2100,342.7200,0.000227
_10022_,VGND,li1,197.1100,233.9200,0.000131
_10021_,VGND,li1,258.2900,114.2400,0.000203
_10020_,VGND,li1,194.8100,65.2800,0.000164
_10019_,VGND,li1,98.2100,70.7200,0.000302
_10018_,VGND,li1,211.3700,380.8000,0.000209
_10017_,VGND,li1,431.7100,81.6000,0.000129
_10016_,VGND,li1,162.1500,179.5200,0.000293
_10015_,VGND,li1,278.5300,136.0000,0.000223
_10014_,VGND,li1,382.4900,484.1600,0.000151
_10013_,VGND,li1,80.7300,484.1600,0.000143
_10012_,VGND,li1,86.7100,272.0000,0.000317
_10011_,VGND,li1,215.0500,59.8400,0.000383
_10010_,VGND,li1,321.3100,70.7200,0.000154
_10009_,VGND,li1,85.3300,440.6400,0.000081
_10008_,VGND,li1,89.4700,326.4000,0.000459
_10007_,VGND,li1,443.6700,59.8400,0.000382
_10006_,VGND,li1,247.2500,418.8800,0.000363
_10005_,VGND,li1,183.3100,272.0000,0.000131
_10004_,VGND,li1,299.6900,489.6000,0.000252
_10003_,VGND,li1,106.4900,386.2400,0.000237
_10002_,VGND,li1,111.0900,250.2400,0.000259
_10001_,VGND,li1,243.5700,473.2800,0.000327
_10000_,VGND,li1,81.1900,59.8400,0.000312
_09999_,VGND,li1,469.4300,65.2800,0.000132
_09998_,VGND,li1,121.2100,484.1600,0.000161
_09997_,VGND,li1,142.3700,272.0000,0.000271
_09996_,VGND,li1,246.7900,70.7200,0.000366
_09995_,VGND,li1,111.0900,65.2800,0.000303
_09994_,VGND,li1,342.9300,168.6400,0.000192
_09993_,VGND,li1,350.2900,136.0000,0.000187
_09992_,VGND,li1,330.0500,418.8800,0.000098
_09991_,VGND,li1,376.9700,108.8000,0.000176
_09990_,VGND,li1,299.2300,418.8800,0.000249
_09989_,VGND,li1,40.2500,331.8400,0.000177
_09988_,VGND,li1,359.0300,81.6000,0.000112
_09987_,VGND,li1,240.8100,195.8400,0.000450
_09986_,VGND,li1,33.8100,184.9600,0.000151
_09985_,VGND,li1,46.2300,223.0400,0.000258
_09984_,VGND,li1,303.3700,119.6800,0.000254
_09983_,VGND,li1,33.8100,141.4400,0.000058
_09982_,VGND,li1,333.2700,87.0400,0.000125
_09981_,VGND,li1,33.8100,108.8000,0.000112
_09980_,VGND,li1,196.6500,174.0800,0.000120
_09979_,VGND,li1,27.8300,375.3600,0.000115
_09978_,VGND,li1,131.3300,375.3600,0.000413
_09977_,VGND,li1,182.3900,353.6000,0.000103
_09976_,VGND,li1,136.8500,152.3200,0.000369
_09975_,VGND,li1,123.9700,217.6000,0.000392
_09974_,VGND,li1,235.2900,413.4400,0.000211
_09973_,VGND,li1,43.0100,293.7600,0.000130
_09972_,VGND,li1,216.4300,364.4800,0.000419
_09971_,VGND,li1,155.7100,114.2400,0.000135
_09970_,VGND,li1,354.8900,424.3200,0.000192
_09969_,VGND,li1,229.7700,195.8400,0.000434
_09968_,VGND,li1,183.7700,413.4400,0.000077
_09967_,VGND,li1,307.0500,81.6000,0.000191
_09966_,VGND,li1,273.4700,418.8800,0.000322
_09965_,VGND,li1,170.8900,130.5600,0.000182
_09964_,VGND,li1,33.8100,152.3200,0.000168
_09963_,VGND,li1,170.8900,391.6800,0.000142
_09962_,VGND,li1,148.3500,87.0400,0.000388
_09961_,VGND,li1,177.3300,304.6400,0.000161
_09960_,VGND,li1,103.2700,429.7600,0.000310
